[16:20:44] [main/INFO] [LaunchWrapper]: Loading tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[16:20:44] [main/INFO] [LaunchWrapper]: Using primary tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[16:20:44] [main/INFO] [LaunchWrapper]: Calling tweak class net.minecraftforge.fml.common.launcher.FMLServerTweaker
[16:20:44] [main/DEBUG] [FML]: Injecting tracing printstreams for STDOUT/STDERR.
[16:20:44] [main/INFO] [FML]: Forge Mod Loader version 14.23.5.2860 for Minecraft 1.12.2 loading
[16:20:44] [main/INFO] [FML]: Java is Java HotSpot(TM) 64-Bit Server VM, version 1.8.0_311, running on Linux:aarch64:5.4.17-2136.302.6.1.el7uek.aarch64, installed at /usr/java/jdk1.8.0_311-aarch64/jre
[16:20:44] [main/DEBUG] [FML]: Java classpath at launch is:
[16:20:44] [main/DEBUG] [FML]:     server.jar
[16:20:44] [main/DEBUG] [FML]: Java library path at launch is:
[16:20:44] [main/DEBUG] [FML]:     /usr/java/packages/lib/aarch64
[16:20:44] [main/DEBUG] [FML]:     /lib
[16:20:44] [main/DEBUG] [FML]:     /usr/lib
[16:20:44] [main/DEBUG] [FML]: Determined Minecraft Libraries Root: /home/opc/libraries
[16:20:44] [main/DEBUG] [FML]: Cleaning up mods folder: ./mods
[16:20:44] [main/DEBUG] [FML]: Examining file: # LibLoader.jar
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch betternether:cincinnasite_pillar: 303 (init) -> 820 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:paper_lantern: 482 (init) -> 868 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:elder_prismarine_bricks_slab: 601 (init) -> 832 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch betternether:orange_mushroom: 297 (init) -> 822 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch variedcommodities:blood_block: 1410 (init) -> 593 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch defiledlands:tenebra_planks: 953 (init) -> 317 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch betternether:bone_tile: 333 (init) -> 825 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch lycanitesmobs:demonstone_stairs: 1275 (init) -> 505 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:turf: 894 (init) -> 826 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch lycanitesmobs:desertstonetile_slab: 1287 (init) -> 516 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch lycanitesmobs:lushstonebrick_wall: 1293 (init) -> 521 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch betternether:brown_large_mushroom: 296 (init) -> 827 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch lycanitesmobs:aberrantstonebrick_stairs: 1332 (init) -> 554 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch rustic:wildberry_bush: 441 (init) -> 828 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch lycanitesmobs:desertstonebrick_stairs: 1318 (init) -> 541 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:red_sandstone_smooth_slab: 627 (init) -> 830 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:quilted_wool: 905 (init) -> 831 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:colored_flowerpot_light_blue: 486 (init) -> 872 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:stained_planks_blue_stairs: 663 (init) -> 835 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:midori_block_slab_double: 865 (init) -> 836 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:stone_diorite_bricks_slab_double: 834 (init) -> 837 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch variedcommodities:couch_wood: 1423 (init) -> 606 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:prismarine_dark_slab_double: 809 (init) -> 838 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch comforts:hammock_gray: 933 (init) -> 297 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch lycanitesmobs:lushcrystal: 1302 (init) -> 528 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:elder_prismarine_dark_slab_double: 605 (init) -> 839 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch rustic:candle_lever: 377 (init) -> 840 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch traverse:red_rock_bricks_double_slab: 1027 (init) -> 386 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch variedcommodities:couch_wool: 1422 (init) -> 605 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:stained_clay_tiles_white_slab: 721 (init) -> 841 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch betternether:bone_stairs: 319 (init) -> 842 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:fire_stone_slab: 583 (init) -> 843 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch lycanitesmobs:shadowfire: 1297 (init) -> 524 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch rustic:mooncap_mushroom: 463 (init) -> 844 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch lycanitesmobs:summoningpedestal: 1276 (init) -> 506 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch notreepunching:cobblestone/diorite: 1188 (init) -> 463 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch iceandfire:fire_lily: 1060 (init) -> 419 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch betternether:stalagnate_planks_stairs: 268 (init) -> 846 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:prismarine_slab: 802 (init) -> 848 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:stained_planks_silver_slab_double: 685 (init) -> 850 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch betternether:stalagnate_middle: 262 (init) -> 853 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch lycanitesmobs:shadowstonetile_stairs: 1257 (init) -> 489 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch lycanitesmobs:moglava: 1264 (init) -> 495 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:soul_sandstone_slab: 890 (init) -> 854 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch betternether:stalagnate_planks_fence: 271 (init) -> 855 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:midori_block: 861 (init) -> 858 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch traverse:fir_door: 1022 (init) -> 381 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch iceandfire:frost_lily: 1061 (init) -> 420 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch dynamictrees:bonsaipot: 983 (init) -> 347 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch iceandfire:jungle_myrmex_cocoon: 1092 (init) -> 451 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch traverse:orange_autumnal_leaves: 1009 (init) -> 368 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch lycanitesmobs:shadowstone_stairs: 1358 (init) -> 576 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch betternether:cincinnasite_frame: 338 (init) -> 859 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:sandy_bricks_stairs: 784 (init) -> 861 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:stained_clay_tiles_cyan_slab: 739 (init) -> 862 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch dynamictrees:leaves0: 1000 (init) -> 362 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch dynamictrees:leaves1: 1001 (init) -> 363 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch betternether:cincinnasite_bars: 342 (init) -> 863 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:colored_flowerpot_red: 497 (init) -> 883 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:fire_stone_brick_slab_double: 587 (init) -> 864 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch lycanitesmobs:demonstonetile: 1351 (init) -> 570 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:stonebrick_mossy_slab_double: 818 (init) -> 865 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch comforts:hammock_cyan: 935 (init) -> 299 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch comforts:sleeping_bag_purple: 920 (init) -> 284 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:prismarine_rough_wall: 645 (init) -> 866 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch betternether:stalagnate_top: 263 (init) -> 867 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:hardened_clay_tiles_stairs: 701 (init) -> 871 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:stained_planks_pink_slab: 680 (init) -> 870 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:turf_slab_double: 897 (init) -> 874 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:stone_andesite_bricks_wall: 855 (init) -> 875 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:icy_stone_wall: 608 (init) -> 876 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch traverse:red_autumnal_sapling: 1006 (init) -> 365 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch rustic:chili_crop: 440 (init) -> 878 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:acacia_trapdoor: 476 (init) -> 882 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch rustic:crop_stake: 438 (init) -> 884 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:slate: 574 (init) -> 886 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch rustic:painted_wood_lime: 403 (init) -> 885 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch traverse:blue_rock_bricks_double_slab: 1040 (init) -> 399 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:stained_planks_light_blue_slab_double: 675 (init) -> 887 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch comforts:hammock_silver: 934 (init) -> 298 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:magma_bricks_slab_double: 870 (init) -> 888 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch comforts:sleeping_bag_green: 923 (init) -> 287 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch notreepunching:loose_rock/andesite: 1185 (init) -> 460 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch rustic:ironwood_door: 451 (init) -> 889 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch lycanitesmobs:lushstonetile_stairs: 1371 (init) -> 588 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:glowshroom_block: 617 (init) -> 892 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch rustic:retort_advanced: 437 (init) -> 890 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:bark_oak_stairs: 755 (init) -> 893 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:paper_wall: 478 (init) -> 894 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch dynamictrees:sprucebranch: 989 (init) -> 353 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch dynamictrees:junglebranch: 992 (init) -> 356 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:stone_marble_stairs: 562 (init) -> 896 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch comforts:hammock_light_blue: 929 (init) -> 293 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch traverse:dead_grass: 1049 (init) -> 408 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:stained_clay_tiles_orange_stairs: 706 (init) -> 897 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:stained_clay_tiles_silver_slab_double: 738 (init) -> 899 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch iceandfire:frozen_splinters: 1081 (init) -> 440 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch lycanitesmobs:scorchfire: 1313 (init) -> 537 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch betternether:nether_reed: 259 (init) -> 902 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch defiledlands:hephaestite_ore: 966 (init) -> 330 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch betternether:reeds_slab_half: 277 (init) -> 903 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:grate: 517 (init) -> 906 (map).
[16:23:38] [Server thread/INFO] [FML]: Registry Block: Found a missing id from the world campfire:campfire
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:fire_stone_brick_wall: 610 (init) -> 907 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch defiledlands:tenebra_door: 955 (init) -> 319 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch betternether:stalagnate_planks_slab_half: 269 (init) -> 908 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:stone_limestone_bricks_slab_double: 846 (init) -> 909 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch lycanitesmobs:soulcubedemonic: 1320 (init) -> 542 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch variedcommodities:big_sign: 1434 (init) -> 617 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch betternether:stalagnate_seed_bottom: 265 (init) -> 910 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch defiledlands:tenebra_stairs: 963 (init) -> 327 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:stained_planks_yellow_slab_double: 677 (init) -> 911 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch lycanitesmobs:lushstone_slab_double: 1349 (init) -> 568 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:stonebrick_mossy_stairs: 816 (init) -> 912 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch wearablebackpacks:backpack: 1406 (init) -> 482 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:colored_flowerpot_lime: 488 (init) -> 913 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch traverse:blue_rock_bricks_chiseled: 1041 (init) -> 400 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:custom_chest: 501 (init) -> 914 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch betternether:wart_seed: 286 (init) -> 915 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch sereneseasons:season_sensor_spring: 353 (init) -> 259 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:snow_bricks: 883 (init) -> 917 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch rustic:chain_silver: 383 (init) -> 916 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch betternether:cincinnasite_tile_large: 312 (init) -> 918 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch betternether:bone_plate: 323 (init) -> 919 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:lit_lamp: 500 (init) -> 920 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch iceandfire:silverpile: 1063 (init) -> 422 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch rustic:blood_orchid: 454 (init) -> 921 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:stained_planks_cyan_slab_double: 687 (init) -> 922 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:bark_spruce_slab_double: 761 (init) -> 923 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch lycanitesmobs:shadowstonepolished: 1336 (init) -> 558 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:thatch_stairs: 820 (init) -> 924 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch rustic:log: 419 (init) -> 925 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch lycanitesmobs:shadowstonechiseled: 1289 (init) -> 518 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:stained_clay_tiles_gray_stairs: 712 (init) -> 927 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch rustic:olivebranch: 465 (init) -> 926 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:stained_planks_cyan_stairs: 661 (init) -> 928 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:stained_clay_tiles_white_stairs: 705 (init) -> 929 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch traverse:cold_grass: 1050 (init) -> 409 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:world_stone_carved: 828 (init) -> 930 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:stained_planks_orange_stairs: 653 (init) -> 932 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch rustic:ginseng: 460 (init) -> 931 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:roots_black_flower: 531 (init) -> 934 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:stone_limestone_bricks_wall: 858 (init) -> 933 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:icy_stone_brick_wall: 611 (init) -> 935 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch comforts:sleeping_bag_magenta: 912 (init) -> 276 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:bark_spruce_wall: 758 (init) -> 936 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch betternether:nether_cactus: 285 (init) -> 937 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:bark_oak_wall: 754 (init) -> 938 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:stained_planks_orange_slab: 670 (init) -> 939 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:soul_sandstone: 889 (init) -> 940 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:stone_slate_bricks_slab: 851 (init) -> 941 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch lycanitesmobs:aberrantstonepolished: 1322 (init) -> 544 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch dynamictrees:rootydirtfake: 981 (init) -> 345 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:stone_granite_wall: 637 (init) -> 942 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch iceandfire:nest: 1084 (init) -> 443 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:stone_marble_bricks_wall: 857 (init) -> 943 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch dynamictrees:cactusbranch: 999 (init) -> 361 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch comforts:hammock_green: 939 (init) -> 303 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:duskbound_lantern: 872 (init) -> 944 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch betternether:lucis_spore: 284 (init) -> 945 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch rustic:olive_door: 450 (init) -> 946 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch iceandfire:ash: 1074 (init) -> 433 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:duskbound_block: 871 (init) -> 947 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch lycanitesmobs:lushstonebrick_fence: 1310 (init) -> 534 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:stone_andesite_slab: 796 (init) -> 948 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch comforts:sleeping_bag_silver: 918 (init) -> 282 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch variedcommodities:crystal_block: 1428 (init) -> 611 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch defiledlands:conjuring_altar: 976 (init) -> 340 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch dynamictrees:acaciabranch: 995 (init) -> 357 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:charred_nether_bricks: 823 (init) -> 949 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch dynamictrees:rootysand: 979 (init) -> 343 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:bark_spruce_stairs: 759 (init) -> 950 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:stained_planks_gray_slab_double: 683 (init) -> 952 (map).
[16:23:38] [Server thread/DEBUG] [FML]: Registry Block: Fixed minecraft:blocks id mismatch quark:stone_andesite_wall: 639 (init) -> 951 (map).
